doc_id,position,field,predicted,truth,correct,json_valid
about_us_end_100,end,department,Business Intelligence,Business Intelligence,1,1
about_us_end_100,end,years_at_company,4,4,1,1
about_us_end_100,end,weekly_hours,35,35,1,1
about_us_end_100,end,ALL_FIELDS,,,1,1
about_us_begin_028,begin,job_title,Software Engineer,Software Engineer,1,1
about_us_begin_028,begin,department,Marketing Analytics,Marketing Analytics,1,1
about_us_begin_028,begin,years_at_company,4,4,1,1
about_us_begin_028,begin,weekly_hours,45,45,1,1
about_us_begin_028,begin,ALL_FIELDS,,,1,1
about_us_end_012,end,job_title,Business Analyst,Business Analyst,1,1
about_us_end_012,end,department,Business Intelligence,Business Intelligence,1,1
about_us_end_012,end,years_at_company,4,4,1,1
about_us_end_012,end,weekly_hours,40,40,1,1
about_us_end_012,end,ALL_FIELDS,,,1,1
about_us_middle_085,middle,job_title,Business Analyst,Business Analyst,1,1
about_us_middle_085,middle,department,Engineering,Engineering,1,1
about_us_middle_085,middle,years_at_company,4,4,1,1
about_us_middle_085,middle,weekly_hours,40,40,1,1
about_us_middle_085,middle,ALL_FIELDS,,,1,1
about_us_begin_090,begin,job_title,Data Analyst,Data Analyst,1,1
about_us_begin_090,begin,department,Operations,Operations,1,1
about_us_begin_090,begin,years_at_company,7,7,1,1
about_us_begin_090,begin,weekly_hours,35,35,1,1
about_us_begin_090,begin,ALL_FIELDS,,,1,1
about_us_end_004,end,job_title,Data Analyst,Data Analyst,1,1
about_us_end_004,end,department,Business Intelligence,Business Intelligence,1,1
about_us_end_004,end,years_at_company,7,7,1,1
about_us_end_004,end,weekly_hours,35,35,1,1
about_us_end_004,end,ALL_FIELDS,,,1,1
about_us_middle_093,middle,job_title,Software Engineer,Software Engineer,1,1
about_us_middle_093,middle,department,Marketing Analytics,Marketing Analytics,1,1
about_us_middle_093,middle,years_at_company,2,2,1,1
about_us_middle_093,middle,weekly_hours,35,35,1,1
about_us_middle_093,middle,ALL_FIELDS,,,1,1
about_us_begin_069,begin,job_title,Senior Data Analyst,Senior Data Analyst,1,1
about_us_begin_069,begin,department,Business Intelligence,Business Intelligence,1,1
about_us_begin_069,begin,years_at_company,3,3,1,1
about_us_begin_069,begin,weekly_hours,45,45,1,1
about_us_begin_069,begin,ALL_FIELDS,,,1,1
about_us_begin_086,begin,job_title,Product Manager,Product Manager,1,1
about_us_begin_086,begin,department,Business Intelligence,Business Intelligence,1,1
about_us_begin_086,begin,years_at_company,6,6,1,1
about_us_begin_086,begin,weekly_hours,45,45,1,1
about_us_begin_086,begin,ALL_FIELDS,,,1,1
about_us_end_053,end,job_title,Data Scientist,Data Scientist,1,1
about_us_end_053,end,department,People Operations,People Operations,1,1
about_us_end_053,end,years_at_company,7,7,1,1
about_us_end_053,end,weekly_hours,45,45,1,1
about_us_end_053,end,ALL_FIELDS,,,1,1
